claim_id,case_id,method,source_field,claim_type_cn,claim_text,prefilter_status,candidate_rank,evidence_ref,evidence_type,evidence_text,source_names,retrieval_score,prefilter_score,prefilter_quality,token_recall,token_jaccard,character_bigram_recall,reference_match,source_match,entity_match,disease_match,relation_match
CASE_NV_001__llm__observation_match__002,CASE_NV_001,llm,observation_match,观察匹配陈述,棕色小斑的颜色特征与黑色素细胞痣中色素沉着的典型表现一致。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_NV_001__llm__supporting_evidence__001,CASE_NV_001,llm,supporting_evidence,支持性医学陈述,根据一般医学知识，良性黑色素细胞痣通常表现为边界清晰、对称、颜色均匀且长期稳定的色素性皮损。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_NV_001__llm__supporting_evidence__002,CASE_NV_001,llm,supporting_evidence,支持性医学陈述,ABCDE原则（不对称、边界不规则、颜色不均、直径过大、演变）常用于评估色素性病变，用户描述的病灶缺乏这些恶性警示特征。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_NV_001__llm__differential_diagnosis__001,CASE_NV_001,llm,differential_diagnosis,鉴别诊断陈述,脂溢性角化病（老年斑）：常见于中老年人，表现为褐色或黑色斑块，表面可能略显粗糙。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_NV_001__llm__differential_diagnosis__002,CASE_NV_001,llm,differential_diagnosis,鉴别诊断陈述,雀斑样痣：表现为边界清楚的褐色斑点，通常与日晒有关，长期稳定。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_NV_001__llm__differential_diagnosis__003,CASE_NV_001,llm,differential_diagnosis,鉴别诊断陈述,早期黑色素瘤：虽然用户描述特征偏向良性，但任何色素性病变均需警惕恶性变化的可能性，需专业鉴别。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_NV_001__llm__risk_warning__001,CASE_NV_001,llm,risk_warning,风险医学陈述,尽管目前描述符合良性特征，但自我观察可能存在偏差，不能完全排除恶性病变的早期微小变化。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_NV_001__llm__risk_warning__002,CASE_NV_001,llm,risk_warning,风险医学陈述,若病灶出现快速增大、颜色改变、出血、瘙痒或边界变得模糊，应立即就医。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_NV_001__llm__medical_advice__001,CASE_NV_001,llm,medical_advice,医疗建议,建议定期（如每3-6个月）对病灶进行拍照记录，以便对比观察是否有形态或颜色的变化。,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__llm__medical_advice__002,CASE_NV_001,llm,medical_advice,医疗建议,建议前往皮肤科进行专业皮肤镜检查，以获得更准确的评估。,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__llm__medical_advice__003,CASE_NV_001,llm,medical_advice,医疗建议,避免自行抠抓或使用非处方药物处理该部位，以免刺激病灶或干扰后续医生判断。,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__llm__evidence_gap__001,CASE_NV_001,llm,evidence_gap,证据缺口说明,本方法未接入外部可追溯证据，所有解释基于模型内部的一般医学知识库。,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__llm__evidence_gap__002,CASE_NV_001,llm,evidence_gap,证据缺口说明,缺乏皮肤镜图像、病理活检结果或专业医生的体格检查数据，无法进行确诊。,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__llm__evidence_gap__003,CASE_NV_001,llm,evidence_gap,证据缺口说明,未提供患者的年龄、家族史、日晒史等背景信息，这些因素可能影响风险评估。,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__llm__evidence_gap__004,CASE_NV_001,llm,evidence_gap,证据缺口说明,纯 LLM 基线未接入外部检索证据，回答中的医学内容不具备本次运行级别的来源追溯能力。,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__rag__observation_match__001,CASE_NV_001,rag,observation_match,观察匹配陈述,用户观察到的“棕色小斑”与黑色素细胞痣含有黑色素的特征相符,candidate_generated,1,DOC_0015,retrieved_text_document,棕色或黑色黑色素细胞痣含有黑色素，也可称为色素痣。,DermNet - Melanocytic Naevus,31.897124,0.401794,moderate,0.409091,0.315789,0.375,False,False,False,True,False
CASE_NV_001__rag__observation_match__001,CASE_NV_001,rag,observation_match,观察匹配陈述,用户观察到的“棕色小斑”与黑色素细胞痣含有黑色素的特征相符,candidate_generated,2,DOC_0022,retrieved_text_document,黑色素细胞痣通常为良性皮损；若出现大小、形状、结构、颜色变化，或出血、结痂、瘙痒等情况，应进一步评估。,DermNet - Melanocytic Naevus,30.532413,0.273834,weak,0.272727,0.115385,0.208333,False,False,False,True,False
CASE_NV_001__rag__observation_match__001,CASE_NV_001,rag,observation_match,观察匹配陈述,用户观察到的“棕色小斑”与黑色素细胞痣含有黑色素的特征相符,candidate_generated,3,DOC_0037,retrieved_text_document,表皮内鳞状细胞癌可表现为橙红色或棕色的不规则鳞屑性斑块。,DermNet - Intraepidermal Squamous Cell Carcinoma,25.028932,0.107999,weak,0.181818,0.093023,0.083333,False,False,False,False,False
CASE_NV_001__rag__observation_match__002,CASE_NV_001,rag,observation_match,观察匹配陈述,用户观察到的“形状较规则，边界清楚”符合良性色素性皮损通常表现为较规则、较清楚边界的描述,candidate_generated,1,DOC_0014,retrieved_text_document,良性色素性皮损通常表现为较规则、较清楚的边界。,DermNet - Benign Melanocytic Lesions,45.194645,0.453208,moderate,0.590164,0.571429,0.514286,False,False,False,False,False
CASE_NV_001__rag__observation_match__002,CASE_NV_001,rag,observation_match,观察匹配陈述,用户观察到的“形状较规则，边界清楚”符合良性色素性皮损通常表现为较规则、较清楚边界的描述,candidate_generated,2,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,27.880655,0.187962,weak,0.295082,0.178218,0.171429,False,False,False,False,False
CASE_NV_001__rag__observation_match__002,CASE_NV_001,rag,observation_match,观察匹配陈述,用户观察到的“形状较规则，边界清楚”符合良性色素性皮损通常表现为较规则、较清楚边界的描述,candidate_generated,3,DOC_0022,retrieved_text_document,黑色素细胞痣通常为良性皮损；若出现大小、形状、结构、颜色变化，或出血、结痂、瘙痒等情况，应进一步评估。,DermNet - Melanocytic Naevus,30.532413,0.183623,weak,0.295082,0.156522,0.171429,False,False,False,False,False
CASE_NV_001__rag__supporting_evidence__001,CASE_NV_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0015，棕色或黑色黑色素细胞痣含有黑色素，也可称为色素痣,candidate_generated,1,DOC_0015,retrieved_text_document,棕色或黑色黑色素细胞痣含有黑色素，也可称为色素痣。,DermNet - Melanocytic Naevus,31.897124,1.0,strong,0.885714,0.885714,0.666667,True,False,False,True,False
CASE_NV_001__rag__supporting_evidence__001,CASE_NV_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0015，棕色或黑色黑色素细胞痣含有黑色素，也可称为色素痣,candidate_generated,2,DOC_0022,retrieved_text_document,黑色素细胞痣通常为良性皮损；若出现大小、形状、结构、颜色变化，或出血、结痂、瘙痒等情况，应进一步评估。,DermNet - Melanocytic Naevus,30.532413,0.313268,moderate,0.371429,0.138298,0.185185,False,False,False,True,False
CASE_NV_001__rag__supporting_evidence__001,CASE_NV_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0015，棕色或黑色黑色素细胞痣含有黑色素，也可称为色素痣,candidate_generated,3,DOC_0037,retrieved_text_document,表皮内鳞状细胞癌可表现为橙红色或棕色的不规则鳞屑性斑块。,DermNet - Intraepidermal Squamous Cell Carcinoma,25.028932,0.163175,weak,0.285714,0.133333,0.111111,False,False,False,False,False
CASE_NV_001__rag__supporting_evidence__002,CASE_NV_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0014，良性色素性皮损通常表现为较规则、较清楚的边界,candidate_generated,1,DOC_0014,retrieved_text_document,良性色素性皮损通常表现为较规则、较清楚的边界。,DermNet - Benign Melanocytic Lesions,45.194645,0.930788,strong,0.904762,0.904762,0.689655,True,False,False,False,False
CASE_NV_001__rag__supporting_evidence__002,CASE_NV_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0014，良性色素性皮损通常表现为较规则、较清楚的边界,candidate_generated,2,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,27.880655,0.263607,weak,0.428571,0.219512,0.241379,False,False,False,False,False
CASE_NV_001__rag__supporting_evidence__002,CASE_NV_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0014，良性色素性皮损通常表现为较规则、较清楚的边界,candidate_generated,3,DOC_0022,retrieved_text_document,黑色素细胞痣通常为良性皮损；若出现大小、形状、结构、颜色变化，或出血、结痂、瘙痒等情况，应进一步评估。,DermNet - Melanocytic Naevus,30.532413,0.207643,weak,0.357143,0.151515,0.172414,False,False,False,False,False
CASE_NV_001__rag__supporting_evidence__003,CASE_NV_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0022，黑色素细胞痣通常为良性皮损,candidate_generated,1,DOC_0022,retrieved_text_document,黑色素细胞痣通常为良性皮损；若出现大小、形状、结构、颜色变化，或出血、结痂、瘙痒等情况，应进一步评估。,DermNet - Melanocytic Naevus,30.532413,0.874903,strong,0.862069,0.328947,0.571429,True,False,False,True,False
CASE_NV_001__rag__supporting_evidence__003,CASE_NV_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0022，黑色素细胞痣通常为良性皮损,candidate_generated,2,DOC_0015,retrieved_text_document,棕色或黑色黑色素细胞痣含有黑色素，也可称为色素痣。,DermNet - Melanocytic Naevus,31.897124,0.363136,moderate,0.413793,0.25,0.238095,False,False,False,True,False
CASE_NV_001__rag__supporting_evidence__003,CASE_NV_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0022，黑色素细胞痣通常为良性皮损,candidate_generated,3,DOC_0014,retrieved_text_document,良性色素性皮损通常表现为较规则、较清楚的边界。,DermNet - Benign Melanocytic Lesions,45.194645,0.293553,weak,0.482759,0.264151,0.238095,False,False,False,False,False
CASE_NV_001__rag__differential_diagnosis__001,CASE_NV_001,rag,differential_diagnosis,鉴别诊断陈述,表皮内鳞状细胞癌：可表现为棕色的不规则鳞屑性斑块（DOC_0037），但用户描述的皮损边界清楚且规则，与此典型表现存在差异，仍需鉴别,candidate_generated,1,DOC_0037,retrieved_text_document,表皮内鳞状细胞癌可表现为橙红色或棕色的不规则鳞屑性斑块。,DermNet - Intraepidermal Squamous Cell Carcinoma,25.028932,0.590051,strong,0.455556,0.414141,0.375,True,False,False,False,False
CASE_NV_001__rag__differential_diagnosis__001,CASE_NV_001,rag,differential_diagnosis,鉴别诊断陈述,表皮内鳞状细胞癌：可表现为棕色的不规则鳞屑性斑块（DOC_0037），但用户描述的皮损边界清楚且规则，与此典型表现存在差异，仍需鉴别,candidate_generated,2,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,27.880655,0.16127,weak,0.244444,0.174603,0.142857,False,False,False,False,False
CASE_NV_001__rag__differential_diagnosis__001,CASE_NV_001,rag,differential_diagnosis,鉴别诊断陈述,表皮内鳞状细胞癌：可表现为棕色的不规则鳞屑性斑块（DOC_0037），但用户描述的皮损边界清楚且规则，与此典型表现存在差异，仍需鉴别,candidate_generated,3,DOC_0014,retrieved_text_document,良性色素性皮损通常表现为较规则、较清楚的边界。,DermNet - Benign Melanocytic Lesions,45.194645,0.147354,weak,0.222222,0.185185,0.107143,False,False,False,False,False
CASE_NV_001__rag__risk_warning__001,CASE_NV_001,rag,risk_warning,风险医学陈述,若皮损出现大小、形状、结构、颜色变化，或出血、结痂、瘙痒等情况，应进一步评估（DOC_0022）,candidate_generated,1,DOC_0022,retrieved_text_document,黑色素细胞痣通常为良性皮损；若出现大小、形状、结构、颜色变化，或出血、结痂、瘙痒等情况，应进一步评估。,DermNet - Melanocytic Naevus,30.532413,0.912043,strong,0.943396,0.666667,0.756757,True,False,False,False,False
CASE_NV_001__rag__risk_warning__001,CASE_NV_001,rag,risk_warning,风险医学陈述,若皮损出现大小、形状、结构、颜色变化，或出血、结痂、瘙痒等情况，应进一步评估（DOC_0022）,candidate_generated,2,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,27.880655,0.077103,weak,0.132075,0.067308,0.054054,False,False,False,False,False
CASE_NV_001__rag__risk_warning__001,CASE_NV_001,rag,risk_warning,风险医学陈述,若皮损出现大小、形状、结构、颜色变化，或出血、结痂、瘙痒等情况，应进一步评估（DOC_0022）,candidate_generated,3,DOC_0014,retrieved_text_document,良性色素性皮损通常表现为较规则、较清楚的边界。,DermNet - Benign Melanocytic Lesions,45.194645,0.054769,weak,0.09434,0.05814,0.027027,False,False,False,False,False
CASE_NV_001__rag__medical_advice__001,CASE_NV_001,rag,medical_advice,医疗建议,建议定期观察皮损是否有形态或颜色的变化,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__rag__medical_advice__002,CASE_NV_001,rag,medical_advice,医疗建议,如有疑虑或发现上述风险警示中的变化，建议前往皮肤科进行专业检查,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__rag__evidence_gap__001,CASE_NV_001,rag,evidence_gap,证据缺口说明,检索文本未提供关于皮损具体尺寸、表面是否隆起、是否有毛发等详细形态学信息,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__rag__evidence_gap__002,CASE_NV_001,rag,evidence_gap,证据缺口说明,检索文本未提供皮肤镜检查的具体图像或特征描述以辅助确诊,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__rag__evidence_gap__003,CASE_NV_001,rag,evidence_gap,证据缺口说明,缺乏患者年龄、家族史或个人日晒史等背景信息,not_applicable,,,,,,,,,,,,,,,,
CASE_NV_001__kg_rag__observation_match__001,CASE_NV_001,kg_rag,observation_match,观察匹配陈述,用户观察到的'边界清楚'特征与黑色素细胞痣的典型临床表现相符，知识图谱证据显示良性色素性皮损通常表现为较规则、较清楚的边界。,candidate_generated,1,PATH_TRI_016,ranked_kg_evidence_path,"黑色素细胞痣 → 表现为 → 边界清楚
良性色素性皮损通常表现为较规则、较清楚的边界。",DermNet - Benign Melanocytic Lesions,4.42,0.751265,strong,0.505376,0.505376,0.490196,False,False,True,True,True
CASE_NV_001__kg_rag__observation_match__001,CASE_NV_001,kg_rag,observation_match,观察匹配陈述,用户观察到的'边界清楚'特征与黑色素细胞痣的典型临床表现相符，知识图谱证据显示良性色素性皮损通常表现为较规则、较清楚的边界。,candidate_generated,2,PATH_TRI_018,ranked_kg_evidence_path,"黑色素细胞痣 → 表现为 → 对称性较好
良性色素性皮损通常具有较一致的结构和外观。",DermNet - Benign Melanocytic Lesions,2.5,0.596318,strong,0.344086,0.268908,0.27451,False,False,True,True,True
CASE_NV_001__kg_rag__observation_match__001,CASE_NV_001,kg_rag,observation_match,观察匹配陈述,用户观察到的'边界清楚'特征与黑色素细胞痣的典型临床表现相符，知识图谱证据显示良性色素性皮损通常表现为较规则、较清楚的边界。,candidate_generated,3,PATH_TRI_021_TRI_001,ranked_kg_evidence_path,"黑色素细胞痣 → 鉴别诊断 → 黑色素瘤 → 表现为 → 边界不规则
皮肤镜可帮助识别与其他痣不同的“丑小鸭”病变，并提示黑色素瘤可能。
ABCDE 特征包括 Border irregularity，可支持“边界不规则”。",DermNet - Melanocytic Naevi: New Classification；DermNet - ABCDEFG of melanoma,2.05,0.557209,strong,0.322581,0.194805,0.196078,False,False,True,True,True
