claim_id,case_id,method,global_claim_index,source_field,field_claim_index,claim_type,claim_type_cn,claim_scope,evidence_required,included_in_core_consistency,claim_text,is_duplicate,duplicate_of_claim_id,allowed_evidence_type,allowed_evidence_count,allowed_evidence_refs,allowed_source_names,output_sources
CASE_DF_001__kg_rag__supporting_evidence__001,CASE_DF_001,kg_rag,4,supporting_evidence,1,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,根据DermNet资料，皮肤纤维瘤是常见良性纤维性结节，通常见于小腿皮肤。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__supporting_evidence__002,CASE_DF_001,kg_rag,5,supporting_evidence,2,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,根据DermNet资料，皮肤纤维瘤通常表现为单发、坚实的丘疹或结节。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__supporting_evidence__003,CASE_DF_001,kg_rag,6,supporting_evidence,3,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,根据DermNet资料，捏压皮损时，表面皮肤可出现凹陷，即捏压凹陷征，这是该病的典型体征。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__differential_diagnosis__001,CASE_DF_001,kg_rag,7,differential_diagnosis,1,differential_claim,鉴别诊断陈述,core_consistency,True,True,黑色素瘤：虽然较少见，但硬化性黑色素瘤可能在形态上与皮肤纤维瘤混淆，且也可发生于腿部。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__differential_diagnosis__002,CASE_DF_001,kg_rag,8,differential_diagnosis,2,differential_claim,鉴别诊断陈述,core_consistency,True,True,隆突性皮肤纤维肉瘤：在鉴别诊断中提及，需排除此类低度恶性软组织肿瘤。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__risk_warning__001,CASE_DF_001,kg_rag,9,risk_warning,1,risk_claim,风险医学陈述,core_consistency,True,True,尽管皮肤纤维瘤多为良性，但任何新出现的、变化的或形态不典型的皮肤结节均需由专业医生评估以排除恶性病变。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__risk_warning__002,CASE_DF_001,kg_rag,10,risk_warning,2,risk_claim,风险医学陈述,core_consistency,True,True,不可仅凭外观自行确诊，需结合皮肤镜或病理检查确认。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__medical_advice__001,CASE_DF_001,kg_rag,11,medical_advice,1,medical_advice,医疗建议,auxiliary_safety,False,False,建议前往皮肤科就诊，由医生进行体格检查。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__medical_advice__002,CASE_DF_001,kg_rag,12,medical_advice,2,medical_advice,医疗建议,auxiliary_safety,False,False,医生可能会建议使用皮肤镜检查以观察皮损的微细结构。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__medical_advice__003,CASE_DF_001,kg_rag,13,medical_advice,3,medical_advice,医疗建议,auxiliary_safety,False,False,如有必要，医生可能会建议进行皮肤活检以明确病理诊断。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__medical_advice__004,CASE_DF_001,kg_rag,14,medical_advice,4,medical_advice,医疗建议,auxiliary_safety,False,False,日常注意观察结节的大小、颜色、形状是否有变化，并记录变化情况供医生参考。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__evidence_gap__001,CASE_DF_001,kg_rag,15,evidence_gap,1,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,用户未提供结节的持续时间及生长速度信息。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__evidence_gap__002,CASE_DF_001,kg_rag,16,evidence_gap,2,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,用户未提供是否有瘙痒、疼痛或出血等症状。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__evidence_gap__003,CASE_DF_001,kg_rag,17,evidence_gap,3,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,用户未提供既往是否有外伤史或昆虫叮咬史（皮肤纤维瘤常与此相关）。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_DF_001__kg_rag__evidence_gap__004,CASE_DF_001,kg_rag,18,evidence_gap,4,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏皮肤镜检查图像或病理组织学检查结果作为确诊依据。,False,,ranked_kg_evidence_path,5,PATH_TRI_074；PATH_TRI_081_TRI_013；PATH_TRI_070；PATH_TRI_071；PATH_TRI_072,DermNet - Dermatofibroma；DermNet - Melanoma,DermNet - Dermatofibroma；DermNet - Melanoma
CASE_VASC_001__llm__observation_match__001,CASE_VASC_001,llm,1,observation_match,1,observation_alignment,观察匹配陈述,core_consistency,True,True,用户描述的‘鲜红色圆形小丘疹’、‘边界清楚’、‘表面光滑’符合血管性病变（如樱桃状血管瘤）的典型形态学特征。,False,,none,0,,,
CASE_VASC_001__llm__observation_match__002,CASE_VASC_001,llm,2,observation_match,2,observation_alignment,观察匹配陈述,core_consistency,True,True,‘按压后颜色可暂时变浅’提示病灶内含有血液成分，且血流动力学改变可影响外观，这与血管源性皮损的生理特性一致。,False,,none,0,,,
CASE_VASC_001__llm__observation_match__003,CASE_VASC_001,llm,3,observation_match,3,observation_alignment,观察匹配陈述,core_consistency,True,True,‘躯干部多发’是某些良性血管增生性病变常见的分布区域。,False,,none,0,,,
CASE_VASC_001__llm__supporting_evidence__001,CASE_VASC_001,llm,4,supporting_evidence,1,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,一般医学知识指出，樱桃状血管瘤（老年性血管瘤）常表现为躯干或四肢近端的鲜红色至深红色圆顶状丘疹，直径通常为数毫米，表面光滑，压之可褪色或变白。,False,,none,0,,,
CASE_VASC_001__llm__supporting_evidence__002,CASE_VASC_001,llm,5,supporting_evidence,2,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,血管性病变通常由毛细血管或小静脉扩张、增生引起，其颜色源于红细胞内的血红蛋白，因此按压排空血液后颜色会变浅。,False,,none,0,,,
CASE_VASC_001__llm__supporting_evidence__003,CASE_VASC_001,llm,6,supporting_evidence,3,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,此类病变在成年人群中极为常见，随年龄增长发病率增加，多为良性过程。,False,,none,0,,,
CASE_VASC_001__llm__differential_diagnosis__001,CASE_VASC_001,llm,7,differential_diagnosis,1,differential_claim,鉴别诊断陈述,core_consistency,True,True,化脓性肉芽肿：通常生长迅速，易出血，常有外伤史，虽为血管性但临床表现更具侵袭性。,False,,none,0,,,
CASE_VASC_001__llm__differential_diagnosis__002,CASE_VASC_001,llm,8,differential_diagnosis,2,differential_claim,鉴别诊断陈述,core_consistency,True,True,蜘蛛痣：中心有搏动性小动脉，周围有辐射状毛细血管，按压中心点周围血管网消失，与本例描述的‘圆形小丘疹’形态略有不同。,False,,none,0,,,
CASE_VASC_001__llm__differential_diagnosis__003,CASE_VASC_001,llm,9,differential_diagnosis,3,differential_claim,鉴别诊断陈述,core_consistency,True,True,紫癜：皮下出血点，按压通常不褪色，与本例‘按压后颜色变浅’不符，但需通过体格检查排除非血管性红斑。,False,,none,0,,,
CASE_VASC_001__llm__differential_diagnosis__004,CASE_VASC_001,llm,10,differential_diagnosis,4,differential_claim,鉴别诊断陈述,core_consistency,True,True,基底细胞癌或其他皮肤肿瘤：极少数情况下，早期皮肤肿瘤可能呈现红色结节，需专业鉴别。,False,,none,0,,,
CASE_VASC_001__llm__risk_warning__001,CASE_VASC_001,llm,11,risk_warning,1,risk_claim,风险医学陈述,core_consistency,True,True,虽然多数此类表现倾向于良性血管病变，但若皮损出现快速增大、形状不对称、颜色不均匀、自发性出血、溃疡或疼痛，需警惕恶性病变可能。,False,,none,0,,,
CASE_VASC_001__llm__risk_warning__002,CASE_VASC_001,llm,12,risk_warning,2,risk_claim,风险医学陈述,core_consistency,True,True,不可自行挑破或挤压皮损，以免引起感染或难以控制的出血。,False,,none,0,,,
CASE_VASC_001__llm__medical_advice__001,CASE_VASC_001,llm,13,medical_advice,1,medical_advice,医疗建议,auxiliary_safety,False,False,建议前往皮肤科进行面诊，医生可通过皮肤镜检查进一步确认皮损性质。,False,,none,0,,,
CASE_VASC_001__llm__medical_advice__002,CASE_VASC_001,llm,14,medical_advice,2,medical_advice,医疗建议,auxiliary_safety,False,False,记录皮损的数量、大小变化及是否有新发皮损，以便就医时提供详细病史。,False,,none,0,,,
CASE_VASC_001__llm__medical_advice__003,CASE_VASC_001,llm,15,medical_advice,3,medical_advice,医疗建议,auxiliary_safety,False,False,若皮损无变化且无症状，通常无需紧急处理，但仍建议定期自我观察。,False,,none,0,,,
CASE_VASC_001__llm__evidence_gap__001,CASE_VASC_001,llm,16,evidence_gap,1,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,本方法未接入外部可追溯证据，所有解释基于模型内部的一般医学知识库。,False,,none,0,,,
CASE_VASC_001__llm__evidence_gap__002,CASE_VASC_001,llm,17,evidence_gap,2,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏患者的年龄、既往病史、皮损持续时间、是否有外伤史等关键临床信息。,False,,none,0,,,
CASE_VASC_001__llm__evidence_gap__003,CASE_VASC_001,llm,18,evidence_gap,3,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏皮肤镜或组织病理学检查结果，无法从组织学层面确诊。,False,,none,0,,,
CASE_VASC_001__llm__evidence_gap__004,CASE_VASC_001,llm,19,evidence_gap,4,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,无法排除其他罕见血管畸形或非血管性模拟病变。,False,,none,0,,,
CASE_VASC_001__llm__evidence_gap__005,CASE_VASC_001,llm,20,evidence_gap,5,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,纯 LLM 基线未接入外部检索证据，回答中的医学内容不具备本次运行级别的来源追溯能力。,False,,none,0,,,
CASE_VASC_001__rag__observation_match__001,CASE_VASC_001,rag,1,observation_match,1,observation_alignment,观察匹配陈述,core_consistency,True,True,用户观察到的躯干部位鲜红色圆形小丘疹与樱桃样血管瘤常见于躯干的描述相符,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__observation_match__002,CASE_VASC_001,rag,2,observation_match,2,observation_alignment,观察匹配陈述,core_consistency,True,True,用户观察到的红色丘疹形态与樱桃样血管瘤表现为红色丘疹的特征一致,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__observation_match__003,CASE_VASC_001,rag,3,observation_match,3,observation_alignment,观察匹配陈述,core_consistency,True,True,用户观察到的边界清楚特征与血管瘤类皮损边界清楚的描述相符,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__supporting_evidence__001,CASE_VASC_001,rag,4,supporting_evidence,1,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,根据DOC_0089，樱桃样血管瘤是常见的良性红色皮损，且常见于躯干,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__supporting_evidence__002,CASE_VASC_001,rag,5,supporting_evidence,2,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,根据DOC_0082，樱桃样血管瘤可表现为无症状、质地较坚实的红色丘疹,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__supporting_evidence__003,CASE_VASC_001,rag,6,supporting_evidence,3,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,根据DOC_0084，HAM10000数据显示血管瘤类皮损在皮肤镜下可表现为红色、实性且边界清楚,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__differential_diagnosis__001,CASE_VASC_001,rag,7,differential_diagnosis,1,differential_claim,鉴别诊断陈述,core_consistency,True,True,脂溢性角化病：根据DOC_0050，其可表现为光滑表面，需结合颜色和质地进行鉴别,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__risk_warning__001,CASE_VASC_001,rag,8,risk_warning,1,risk_claim,风险医学陈述,core_consistency,True,True,虽然樱桃样血管瘤通常为良性，但任何新发或变化的皮损均应由专业医生评估以排除恶性病变,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__medical_advice__001,CASE_VASC_001,rag,9,medical_advice,1,medical_advice,医疗建议,auxiliary_safety,False,False,建议前往皮肤科就诊，由医生进行肉眼检查或皮肤镜检查以明确诊断,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__medical_advice__002,CASE_VASC_001,rag,10,medical_advice,2,medical_advice,医疗建议,auxiliary_safety,False,False,建议记录皮损的大小、数量及颜色变化，以便就医时提供详细病史,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__evidence_gap__001,CASE_VASC_001,rag,11,evidence_gap,1,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,检索文本未提供关于‘按压后颜色暂时变浅’（即褪色现象）的特异性证据,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__evidence_gap__002,CASE_VASC_001,rag,12,evidence_gap,2,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,检索文本未提供除樱桃样血管瘤和脂溢性角化病以外的其他血管性病变或非血管性病变的鉴别细节,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__rag__evidence_gap__003,CASE_VASC_001,rag,13,evidence_gap,3,evidence_limitation,证据缺口说明,auxiliary_limitation,False,False,缺乏患者年龄、病程长短及是否有出血或瘙痒等伴随症状的信息,False,,retrieved_text_document,5,DOC_0084；DOC_0014；DOC_0082；DOC_0089；DOC_0050,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis,HAM10000 Scientific Data；DermNet - Benign Melanocytic Lesions；DermNet - Cherry Angioma；DermNet - Common Skin Lesions；DermNet - Seborrhoeic Keratosis
CASE_VASC_001__kg_rag__observation_match__001,CASE_VASC_001,kg_rag,1,observation_match,1,observation_alignment,观察匹配陈述,core_consistency,True,True,用户观察到的'躯干'部位与血管性皮损常见发生部位一致,False,,ranked_kg_evidence_path,5,PATH_TRI_092；PATH_TRI_085；PATH_TRI_086；PATH_TRI_087；PATH_TRI_088,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma
CASE_VASC_001__kg_rag__observation_match__002,CASE_VASC_001,kg_rag,2,observation_match,2,observation_alignment,观察匹配陈述,core_consistency,True,True,用户观察到的'鲜红色圆形小丘疹'与樱桃样血管瘤描述的红色丘疹形态相符,False,,ranked_kg_evidence_path,5,PATH_TRI_092；PATH_TRI_085；PATH_TRI_086；PATH_TRI_087；PATH_TRI_088,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma
CASE_VASC_001__kg_rag__observation_match__003,CASE_VASC_001,kg_rag,3,observation_match,3,observation_alignment,观察匹配陈述,core_consistency,True,True,用户观察到的'边界清楚'特征与血管性皮损在皮肤镜下或肉眼观察下的边界清晰特征相符,False,,ranked_kg_evidence_path,5,PATH_TRI_092；PATH_TRI_085；PATH_TRI_086；PATH_TRI_087；PATH_TRI_088,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma
CASE_VASC_001__kg_rag__supporting_evidence__001,CASE_VASC_001,kg_rag,4,supporting_evidence,1,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,证据链 PATH_TRI_092 显示：樱桃样血管瘤是常见的良性红色、蓝色或紫色皮损，常见于躯干（来源：DermNet - Common Skin Lesions）,False,,ranked_kg_evidence_path,5,PATH_TRI_092；PATH_TRI_085；PATH_TRI_086；PATH_TRI_087；PATH_TRI_088,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma
CASE_VASC_001__kg_rag__supporting_evidence__002,CASE_VASC_001,kg_rag,5,supporting_evidence,2,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,证据链 PATH_TRI_085 显示：樱桃样血管瘤可表现为无症状、质地较坚实的红色、蓝色或紫色丘疹（来源：DermNet - Cherry Angioma）,False,,ranked_kg_evidence_path,5,PATH_TRI_092；PATH_TRI_085；PATH_TRI_086；PATH_TRI_087；PATH_TRI_088,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma
CASE_VASC_001__kg_rag__supporting_evidence__003,CASE_VASC_001,kg_rag,6,supporting_evidence,3,supporting_medical_claim,支持性医学陈述,core_consistency,True,True,证据链 PATH_TRI_087 显示：血管瘤类皮损可表现为红色或紫色、实性且边界清楚的团块（来源：HAM10000 Scientific Data）,False,,ranked_kg_evidence_path,5,PATH_TRI_092；PATH_TRI_085；PATH_TRI_086；PATH_TRI_087；PATH_TRI_088,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma
CASE_VASC_001__kg_rag__differential_diagnosis__001,CASE_VASC_001,kg_rag,7,differential_diagnosis,1,differential_claim,鉴别诊断陈述,core_consistency,True,True,化脓性肉芽肿：通常表现为快速生长的红色肉芽样结节，需结合病程速度鉴别（参考证据链 PATH_TRI_088）,False,,ranked_kg_evidence_path,5,PATH_TRI_092；PATH_TRI_085；PATH_TRI_086；PATH_TRI_087；PATH_TRI_088,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma
CASE_VASC_001__kg_rag__differential_diagnosis__002,CASE_VASC_001,kg_rag,8,differential_diagnosis,2,differential_claim,鉴别诊断陈述,core_consistency,True,True,其他血管畸形或血管肿瘤：需通过皮肤镜检查区分具体亚型,False,,ranked_kg_evidence_path,5,PATH_TRI_092；PATH_TRI_085；PATH_TRI_086；PATH_TRI_087；PATH_TRI_088,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma
CASE_VASC_001__kg_rag__risk_warning__001,CASE_VASC_001,kg_rag,9,risk_warning,1,risk_claim,风险医学陈述,core_consistency,True,True,虽然樱桃样血管瘤多为良性，但任何新发或变化的皮肤病变均应由专业医生评估以排除恶性可能,False,,ranked_kg_evidence_path,5,PATH_TRI_092；PATH_TRI_085；PATH_TRI_086；PATH_TRI_087；PATH_TRI_088,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma,DermNet - Common Skin Lesions；DermNet - Cherry Angioma；DermNet - Dermoscopy of Other Non-melanocytic Lesions；HAM10000 Scientific Data；DermNet - Pyogenic Granuloma
